from_id,to_id,to_name,relationship_type,sentiment,source_column
Respondent_23,Feature_53,黑白双色内饰,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_24,Feature_8,外造型,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_56,Feature_8,外造型,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_25,Feature_43,年轻化,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_26,Feature_43,高级感,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_65,Feature_43,高级感,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_26,Feature_57,前卫感,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_27,Feature_43,方盒子造型,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_42,Feature_43,方盒子造型,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_28,Feature_8,外观造型,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_28,Feature_9,创新性,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_28,Feature_43,一体式鲨鱼形态,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_30,Feature_43,整体比例,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_63,Feature_43,整体比例,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_30,Feature_43,经典造型,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_31,Feature_43,设计简洁性,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_31,Feature_43,设计流畅性,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_31,Feature_66,精致性,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_32,Feature_43,硬朗,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_34,Feature_43,豪华感,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_35,Feature_9,风格,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_40,Feature_9,风格,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_44,Feature_9,风格,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_35,Feature_43,动感,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_50,Feature_43,动感,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_36,Feature_43,方正,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_42,Feature_43,方正,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_37,Feature_43,运动,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_37,Feature_43,掀背门,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_37,Feature_16,卡钳罩,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_39,Feature_43,前卫,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_40,Feature_9,整体风格,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_42,Feature_43,城市越野风,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_43,Feature_16,前后灯,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_44,Feature_43,年轻时尚,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_46,Feature_43,线性,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_46,Feature_43,简约,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_53,Feature_43,简约,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_46,Feature_43,匀称,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_46,Feature_43,爆满,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_48,Feature_8,整体,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_52,Feature_8,整体,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_49,Feature_43,尺寸,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_49,Feature_43,紧凑,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_50,Feature_43,轿跑,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_51,Feature_43,整体尺寸比例,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_51,Feature_43,协调,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_51,Feature_90,面包车,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_52,Feature_43,浑然一体,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_53,Feature_43,耐看,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_53,Feature_43,精致,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_54,Feature_43,流线侧面,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_54,Feature_16,运动尾翼,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_55,Feature_43,厚重,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_55,Feature_43,中规中矩,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_58,Feature_43,线条,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_64,Feature_43,线条,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_69,Feature_43,线条,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_60,Feature_99,车体格,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_60,Feature_100,长度,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_65,Feature_33,时尚感,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_66,Feature_102,SUV造型,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_68,Feature_103,发罩分缝形式,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_69,Feature_104,车身姿态,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_70,Feature_34,姿态,MENTIONED_FEATURE,positive,appearance_design_overall_positive
Respondent_0,Feature_39,灯具,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_2,Feature_1,车尾造型,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_3,Feature_2,后尾部,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_5,Feature_3,圆润,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_5,Feature_4,亲和,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_7,Feature_5,6坐空间,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_8,Feature_39,仪表,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_9,Feature_7,细节部分,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_9,Feature_8,感官品质,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_10,Feature_8,外造型,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_24,Feature_8,外造型,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_10,Feature_10,微细节,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_13,Feature_16,前脸,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_19,Feature_16,前脸,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_24,Feature_16,前脸,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_37,Feature_16,前脸,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_14,Feature_16,隐藏式门把手,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_55,Feature_16,隐藏式门把手,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_16,Feature_13,车身外钣金件接缝处,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_18,Feature_14,侧面,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_24,Feature_14,侧面,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_19,Feature_0,前备箱,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_20,Feature_43,造型,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_28,Feature_43,造型,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_70,Feature_43,造型,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_20,Feature_17,MPV设计,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_22,Feature_18,车顶两侧摄像头,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_25,Feature_19,后背,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_25,Feature_20,鲨鱼鳍,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_30,Feature_0,车头,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_31,Feature_22,车型,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_31,Feature_42,颜色,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_31,Feature_37,配置,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_33,Feature_25,车高,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_33,Feature_26,车宽,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_34,Feature_45,设计,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_35,Feature_28,尾部设计,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_36,Feature_49,前脸设计,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_39,Feature_30,尾部,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_42,Feature_31,轮辋造型,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_43,Feature_32,前后脸造型,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_44,Feature_43,豪华感,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_46,Feature_34,轮毂,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_46,Feature_4,A柱,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_49,Feature_36,后四窗,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_50,Feature_37,力量感,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_51,Feature_38,亮饰条装饰,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_51,Feature_39,高端感,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_52,Feature_6,车身,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_53,Feature_41,发盖设计,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_53,Feature_0,分缝,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_66,Feature_43,前脸灯,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_66,Feature_44,保险杠造型,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_69,Feature_45,细节制造工艺,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_70,Feature_46,M9,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_70,Feature_47,M8,MENTIONED_FEATURE,positive,appearance_design_overall_negative
Respondent_1,Feature_0,H型,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_2,Feature_1,贯穿灯,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_2,Feature_2,主动进气格栅,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_2,Feature_3,侧围水切,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_2,Feature_4,腰线,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_5,Feature_5,俯冲感,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_5,Feature_6,C柱,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_8,Feature_4,摄像头,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_8,Feature_3,车标,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_12,Feature_9,贯穿式前大灯,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_16,Feature_10,前脸运动姿态,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_17,Feature_20,前灯,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_20,Feature_12,星环大灯,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_20,Feature_13,鲨鱼前脸,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_20,Feature_14,侧面运动感,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_21,Feature_15,小灯,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_22,Feature_16,灯,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_22,Feature_17,星河璀璨,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_25,Feature_2,车灯,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_25,Feature_43,造型,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_28,Feature_16,前脸,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_31,Feature_16,前脸,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_46,Feature_16,前脸,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_63,Feature_16,前脸,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_28,Feature_26,侧围,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_37,Feature_26,侧围,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_28,Feature_22,一体感,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_28,Feature_23,风阻,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_28,Feature_0,分缝,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_28,Feature_10,发罩,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_28,Feature_26,星环灯,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_28,Feature_9,辨识度,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_31,Feature_9,辨识度,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_28,Feature_28,紧凑感,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_28,Feature_7,简约感,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_31,Feature_30,大发罩,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_31,Feature_31,大气感,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_32,Feature_43,硬朗,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_34,Feature_43,车身比例,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_34,Feature_34,姿态,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_34,Feature_43,耐看,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_37,Feature_43,高级感,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_39,Feature_37,主动闭合式进气格栅,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_39,Feature_38,小鹏系设计语言,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_39,Feature_39,灯具,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_39,Feature_40,标志性,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_41,Feature_8,外观,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_45,Feature_8,外观,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_41,Feature_42,感知品质,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_45,Feature_43,大灯设计,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_45,Feature_44,车头高度,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_50,Feature_45,侧面轮廓,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_51,Feature_46,前脸格栅,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_51,Feature_47,悬浮式侧位,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_51,Feature_48,前脸气坝,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_52,Feature_49,前脸设计,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_65,Feature_50,审美,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_67,Feature_51,饱满度,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_67,Feature_52,高度,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_70,Feature_53,设计语言,MENTIONED_FEATURE,positive,appearance_design_front_side_positive
Respondent_1,Feature_0,型面风格,MENTIONED_FEATURE,positive,appearance_design_front_side_negative
Respondent_5,Feature_43,线条,MENTIONED_FEATURE,positive,appearance_design_front_side_negative
Respondent_8,Feature_2,车灯,MENTIONED_FEATURE,positive,appearance_design_front_side_negative
Respondent_43,Feature_2,车灯,MENTIONED_FEATURE,positive,appearance_design_front_side_negative
Respondent_8,Feature_3,车标,MENTIONED_FEATURE,positive,appearance_design_front_side_negative
Respondent_8,Feature_4,摄像头,MENTIONED_FEATURE,positive,appearance_design_front_side_negative
Respondent_12,Feature_5,缝隙间隙,MENTIONED_FEATURE,positive,appearance_design_front_side_negative
Respondent_16,Feature_6,差异化,MENTIONED_FEATURE,positive,appearance_design_front_side_negative
Respondent_20,Feature_9,风格,MENTIONED_FEATURE,positive,appearance_design_front_side_negative
Respondent_22,Feature_8,车顶摄像头,MENTIONED_FEATURE,positive,appearance_design_front_side_negative
Respondent_25,Feature_9,接缝处缝隙,MENTIONED_FEATURE,positive,appearance_design_front_side_negative
Respondent_28,Feature_10,发罩,MENTIONED_FEATURE,positive,appearance_design_front_side_negative
Respondent_28,Feature_11,保险杠,MENTIONED_FEATURE,positive,appearance_design_front_side_negative
Respondent_28,Feature_12,翼子板,MENTIONED_FEATURE,positive,appearance_design_front_side_negative
Respondent_28,Feature_13,四门焊点,MENTIONED_FEATURE,positive,appearance_design_front_side_negative
Respondent_31,Feature_14,抽屉式把手,MENTIONED_FEATURE,positive,appearance_design_front_side_negative
Respondent_31,Feature_15,把手,MENTIONED_FEATURE,positive,appearance_design_front_side_negative
Respondent_37,Feature_16,前脸,MENTIONED_FEATURE,positive,appearance_design_front_side_negative
Respondent_70,Feature_16,前脸,MENTIONED_FEATURE,positive,appearance_design_front_side_negative
Respondent_43,Feature_17,车灯闭环,MENTIONED_FEATURE,positive,appearance_design_front_side_negative
Respondent_46,Feature_10,门把手,MENTIONED_FEATURE,positive,appearance_design_front_side_negative
Respondent_50,Feature_19,贯穿式前灯,MENTIONED_FEATURE,positive,appearance_design_front_side_negative
Respondent_50,Feature_20,前灯,MENTIONED_FEATURE,positive,appearance_design_front_side_negative
Respondent_51,Feature_21,外视镜,MENTIONED_FEATURE,positive,appearance_design_front_side_negative
Respondent_51,Feature_22,前后组合大灯,MENTIONED_FEATURE,positive,appearance_design_front_side_negative
Respondent_51,Feature_23,前格栅,MENTIONED_FEATURE,positive,appearance_design_front_side_negative
Respondent_51,Feature_24,镀铬装饰条,MENTIONED_FEATURE,positive,appearance_design_front_side_negative
Respondent_52,Feature_25,车身侧面线条,MENTIONED_FEATURE,positive,appearance_design_front_side_negative
Respondent_63,Feature_26,侧围,MENTIONED_FEATURE,positive,appearance_design_front_side_negative
Respondent_1,Feature_0,车漆,MENTIONED_FEATURE,positive,appearance_design_paint_color_positive
Respondent_1,Feature_42,颜色,MENTIONED_FEATURE,positive,appearance_design_paint_color_positive
Respondent_46,Feature_42,颜色,MENTIONED_FEATURE,positive,appearance_design_paint_color_positive
Respondent_65,Feature_42,颜色,MENTIONED_FEATURE,positive,appearance_design_paint_color_positive
Respondent_1,Feature_32,简约风格,MENTIONED_FEATURE,positive,appearance_design_paint_color_positive
Respondent_2,Feature_3,色彩选择,MENTIONED_FEATURE,positive,appearance_design_paint_color_positive
Respondent_2,Feature_4,漆面,MENTIONED_FEATURE,positive,appearance_design_paint_color_positive
Respondent_20,Feature_4,漆面,MENTIONED_FEATURE,positive,appearance_design_paint_color_positive
Respondent_65,Feature_4,漆面,MENTIONED_FEATURE,positive,appearance_design_paint_color_positive
Respondent_2,Feature_5,色彩协调性,MENTIONED_FEATURE,positive,appearance_design_paint_color_positive
Respondent_8,Feature_6,淡雅风格,MENTIONED_FEATURE,positive,appearance_design_paint_color_positive
Respondent_8,Feature_7,年轻风格,MENTIONED_FEATURE,positive,appearance_design_paint_color_positive
Respondent_16,Feature_8,车漆外观颜色,MENTIONED_FEATURE,positive,appearance_design_paint_color_positive
Respondent_16,Feature_9,颜色设计风格,MENTIONED_FEATURE,positive,appearance_design_paint_color_positive
