from_id,to_id,to_name,relationship_type,sentiment,source_column
Feature_93,Experience_35,简洁,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_94,Experience_36,比例协调,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_94,Experience_44,低趴运动,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_95,Experience_45,线条流畅,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_96,Experience_46,高头大马,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_96,Experience_47,方方正正,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_116,Experience_47,方方正正,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_97,Experience_45,线条协调大气,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_97,Experience_49,贯穿式灯光设计,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_97,Experience_16,隐藏式门把手,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_97,Experience_27,D柱角度独特,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_97,Experience_52,天青色车漆,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_97,Experience_39,黑白双色内饰,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_97,Experience_56,清新自然,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_98,Experience_40,外造型一般,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_99,Experience_56,年轻化,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_99,Experience_56,不过于激进,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_100,Experience_30,高级感,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_139,Experience_30,高级感,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_100,Experience_4,前卫感,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_101,Experience_60,方盒子协调,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_102,Experience_12,外观造型辨识度,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_102,Experience_4,外观造型创新,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_102,Experience_63,一体式鲨鱼形态,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_102,Experience_12,造型同质化对比下的创新,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_104,Experience_36,整体比例耐看,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_104,Experience_40,造型经典,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_104,Experience_40,造型不夸张,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_104,Experience_40,家族式设计,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_105,Experience_35,设计简洁流畅,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_105,Experience_70,精致性,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_106,Experience_24,硬朗,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_107,Experience_72,大众审美,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_108,Experience_73,档次,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_108,Experience_46,豪华感,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_109,Experience_56,年轻动感,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_110,Experience_76,方正,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_111,Experience_77,运动,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_111,Experience_78,掀背门,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_111,Experience_79,卡钳罩,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_113,Experience_4,前卫,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_114,Experience_21,风格统一,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_116,Experience_82,方盒子造型,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_116,Experience_83,城市越野风,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_117,Experience_84,前后灯,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_118,Experience_56,年轻时尚,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_120,Experience_86,线性,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_120,Experience_35,简约,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_127,Experience_35,简约,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_120,Experience_88,匀称,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_120,Experience_89,爆满,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_123,Experience_90,尺寸紧凑,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_124,Experience_91,动感,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_124,Experience_92,轿跑,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_125,Experience_36,尺寸比例协调,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_125,Experience_94,面包车感,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_126,Experience_95,浑然一体,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_127,Experience_96,精致,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_128,Experience_45,流线侧面,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_128,Experience_98,运动尾翼,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_129,Experience_99,厚重,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_129,Experience_8,中规中矩,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_130,Experience_101,外造型,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_132,Experience_1,线条,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_138,Experience_1,线条,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_143,Experience_1,线条,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_133,Experience_103,外形,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_134,Experience_104,车体格,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_137,Experience_105,整体比例,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_139,Experience_60,时尚感,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_140,Experience_107,SUV造型,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_142,Experience_108,发罩分缝形式,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_143,Experience_44,车身形态,IMPACTS_EXPERIENCE,positive,appearance_overall_positive
Feature_74,Experience_0,灯具边界,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_75,Experience_22,个性,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_75,Experience_2,喜好,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_140,Experience_2,喜好,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_76,Experience_3,车尾造型,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_76,Experience_4,沉稳感,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_77,Experience_5,后尾部,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_79,Experience_6,圆润感,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_79,Experience_7,亲和感,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_81,Experience_8,6坐空间,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_82,Experience_25,仪表,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_83,Experience_10,细节部分,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_83,Experience_11,感官品质,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_84,Experience_12,外造型微细节,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_84,Experience_13,惊艳感,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_87,Experience_18,前脸,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_93,Experience_18,前脸,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_111,Experience_18,前脸,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_88,Experience_16,隐藏式门把手,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_88,Experience_16,开门关门声音,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_90,Experience_17,车身外钣金件接缝,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_90,Experience_18,工艺管控,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_92,Experience_19,侧面设计,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_93,Experience_20,前备箱缝隙,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_94,Experience_21,MPV设计,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_96,Experience_11,车顶摄像头,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_98,Experience_23,前脸造型,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_98,Experience_24,侧面造型,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_99,Experience_25,鲨鱼鳍,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_99,Experience_26,后背设计,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_101,Experience_2,尺寸,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_102,Experience_28,造型接受度,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_104,Experience_29,车头,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_105,Experience_30,车型,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_105,Experience_1,颜色,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_105,Experience_32,配置,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_107,Experience_33,车高,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_107,Experience_34,车宽,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_108,Experience_3,设计,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_109,Experience_36,尾部设计,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_110,Experience_38,前脸设计,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_113,Experience_38,尾部,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_116,Experience_39,轮辋造型,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_117,Experience_40,前后脸造型,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_118,Experience_46,豪华感,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_130,Experience_46,豪华感,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_120,Experience_42,轮毂,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_120,Experience_4,A柱,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_122,Experience_44,车身形态,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_123,Experience_45,后四窗,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_124,Experience_46,车身造型,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_124,Experience_47,力量感,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_125,Experience_40,亮饰条,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_125,Experience_49,高端感,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_126,Experience_50,车身臃肿,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_127,Experience_51,发动机盖分缝设计,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_132,Experience_52,大众化,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_132,Experience_53,特征,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_133,Experience_54,新潮,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_140,Experience_55,前脸灯造型,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_140,Experience_56,保险杠造型,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_142,Experience_57,眼前一亮,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_143,Experience_58,细节制造工艺,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_144,Experience_13,造型,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_144,Experience_60,新意,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_144,Experience_61,M9,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_144,Experience_62,M8,IMPACTS_EXPERIENCE,positive,appearance_overall_negative
Feature_75,Experience_0,H型特征,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_76,Experience_1,贯穿灯设计,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_76,Experience_2,主动进气格栅,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_76,Experience_3,侧围水切,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_76,Experience_4,腰线,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_79,Experience_5,俯冲感,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_79,Experience_6,C柱设计,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_82,Experience_6,摄像头,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_82,Experience_5,车标,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_86,Experience_9,贯穿式前大灯,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_90,Experience_10,前脸运动姿态感,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_91,Experience_11,前灯设计,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_94,Experience_12,星环大灯,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_94,Experience_13,鲨鱼前脸,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_94,Experience_14,侧面运动感,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_95,Experience_15,小灯,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_96,Experience_16,灯,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_96,Experience_17,星河璀璨,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_99,Experience_30,车灯,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_102,Experience_18,前脸,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_105,Experience_18,前脸,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_120,Experience_18,前脸,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_137,Experience_18,前脸,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_102,Experience_20,侧围,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_111,Experience_20,侧围,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_102,Experience_21,星环灯,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_102,Experience_13,发罩,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_105,Experience_23,大发罩,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_106,Experience_24,硬朗,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_108,Experience_25,车身比例,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_108,Experience_26,姿态,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_113,Experience_27,主动闭合式进气格栅,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_113,Experience_28,灯具,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_113,Experience_29,小鹏系设计语言,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_115,Experience_30,外观感知品质,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_119,Experience_31,大灯设计,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_119,Experience_32,车头高度,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_119,Experience_40,外观,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_124,Experience_34,侧面轮廓,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_125,Experience_35,前脸格栅,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_125,Experience_36,悬浮式侧位,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_125,Experience_37,前脸气坝,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_126,Experience_38,前脸设计,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_133,Experience_39,审美观,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_137,Experience_40,越野运动感,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_139,Experience_41,东方人审美,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_141,Experience_42,饱满度,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_141,Experience_43,高度,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_144,Experience_44,家族化设计语言,IMPACTS_EXPERIENCE,positive,appearance_front_side_positive
Feature_75,Experience_0,型面风格,IMPACTS_EXPERIENCE,positive,appearance_front_side_negative
Feature_75,Experience_1,价值,IMPACTS_EXPERIENCE,positive,appearance_front_side_negative
Feature_79,Experience_1,线条,IMPACTS_EXPERIENCE,positive,appearance_front_side_negative
Feature_82,Experience_3,记忆点,IMPACTS_EXPERIENCE,positive,appearance_front_side_negative
Feature_82,Experience_30,车灯,IMPACTS_EXPERIENCE,positive,appearance_front_side_negative
Feature_82,Experience_5,车标,IMPACTS_EXPERIENCE,positive,appearance_front_side_negative
Feature_82,Experience_6,摄像头,IMPACTS_EXPERIENCE,positive,appearance_front_side_negative
Feature_86,Experience_7,缝隙间隙,IMPACTS_EXPERIENCE,positive,appearance_front_side_negative
Feature_90,Experience_8,享界S9,IMPACTS_EXPERIENCE,positive,appearance_front_side_negative
Feature_90,Experience_9,差异化,IMPACTS_EXPERIENCE,positive,appearance_front_side_negative
Feature_94,Experience_10,风格,IMPACTS_EXPERIENCE,positive,appearance_front_side_negative
Feature_96,Experience_11,车顶摄像头,IMPACTS_EXPERIENCE,positive,appearance_front_side_negative
Feature_99,Experience_12,接缝处缝隙,IMPACTS_EXPERIENCE,positive,appearance_front_side_negative
Feature_102,Experience_13,发罩,IMPACTS_EXPERIENCE,positive,appearance_front_side_negative
Feature_102,Experience_14,保险杠,IMPACTS_EXPERIENCE,positive,appearance_front_side_negative
Feature_102,Experience_15,翼子板,IMPACTS_EXPERIENCE,positive,appearance_front_side_negative
Feature_102,Experience_16,四门焊点,IMPACTS_EXPERIENCE,positive,appearance_front_side_negative
Feature_105,Experience_17,抽屉式把手,IMPACTS_EXPERIENCE,positive,appearance_front_side_negative
Feature_111,Experience_18,前脸,IMPACTS_EXPERIENCE,positive,appearance_front_side_negative
Feature_117,Experience_19,车灯闭环,IMPACTS_EXPERIENCE,positive,appearance_front_side_negative
Feature_120,Experience_20,门把手,IMPACTS_EXPERIENCE,positive,appearance_front_side_negative
Feature_124,Experience_21,贯穿式前灯,IMPACTS_EXPERIENCE,positive,appearance_front_side_negative
Feature_125,Experience_22,外视镜,IMPACTS_EXPERIENCE,positive,appearance_front_side_negative
Feature_125,Experience_23,前后组合大灯,IMPACTS_EXPERIENCE,positive,appearance_front_side_negative
Feature_125,Experience_24,前格栅,IMPACTS_EXPERIENCE,positive,appearance_front_side_negative
Feature_126,Experience_25,车身侧面线条,IMPACTS_EXPERIENCE,positive,appearance_front_side_negative
Feature_75,Experience_0,银色车漆,IMPACTS_EXPERIENCE,positive,appearance_paint_color_positive
Feature_75,Experience_35,简约,IMPACTS_EXPERIENCE,positive,appearance_paint_color_positive
Feature_76,Experience_2,多种色彩选择,IMPACTS_EXPERIENCE,positive,appearance_paint_color_positive
Feature_76,Experience_3,高级漆面,IMPACTS_EXPERIENCE,positive,appearance_paint_color_positive
Feature_76,Experience_4,色彩协调性,IMPACTS_EXPERIENCE,positive,appearance_paint_color_positive
Feature_82,Experience_5,淡雅,IMPACTS_EXPERIENCE,positive,appearance_paint_color_positive
Feature_82,Experience_56,年轻,IMPACTS_EXPERIENCE,positive,appearance_paint_color_positive
Feature_90,Experience_7,大胆车漆颜色,IMPACTS_EXPERIENCE,positive,appearance_paint_color_positive
Feature_90,Experience_8,正统外观颜色,IMPACTS_EXPERIENCE,positive,appearance_paint_color_positive
Feature_90,Experience_9,保守外观颜色,IMPACTS_EXPERIENCE,positive,appearance_paint_color_positive
Feature_94,Experience_10,细腻漆面,IMPACTS_EXPERIENCE,positive,appearance_paint_color_positive
Feature_94,Experience_11,饱和漆面,IMPACTS_EXPERIENCE,positive,appearance_paint_color_positive
Feature_94,Experience_12,均匀漆面,IMPACTS_EXPERIENCE,positive,appearance_paint_color_positive
Feature_95,Experience_13,中性颜色,IMPACTS_EXPERIENCE,positive,appearance_paint_color_positive
Feature_95,Experience_14,不张扬颜色,IMPACTS_EXPERIENCE,positive,appearance_paint_color_positive
Feature_99,Experience_15,讨喜漆面颜色,IMPACTS_EXPERIENCE,positive,appearance_paint_color_positive
Feature_99,Experience_16,好看漆面颜色,IMPACTS_EXPERIENCE,positive,appearance_paint_color_positive
Feature_102,Experience_17,饱满漆面,IMPACTS_EXPERIENCE,positive,appearance_paint_color_positive
Feature_102,Experience_18,高光泽度漆面,IMPACTS_EXPERIENCE,positive,appearance_paint_color_positive
Feature_102,Experience_19,硬质漆膜,IMPACTS_EXPERIENCE,positive,appearance_paint_color_positive
Feature_106,Experience_20,稳重,IMPACTS_EXPERIENCE,positive,appearance_paint_color_positive
Feature_106,Experience_21,大气,IMPACTS_EXPERIENCE,positive,appearance_paint_color_positive
