experience_id,name,source_column,mention_count
Experience_85,年轻时尚,appearance_design_overall_positive_feedback,1
Experience_86,线性,appearance_design_overall_positive_feedback,1
Experience_87,简约,appearance_design_overall_positive_feedback,2
Experience_88,匀称,appearance_design_overall_positive_feedback,1
Experience_89,爆满,appearance_design_overall_positive_feedback,1
Experience_90,尺寸紧凑,appearance_design_overall_positive_feedback,1
Experience_91,动感,appearance_design_overall_positive_feedback,1
Experience_92,轿跑,appearance_design_overall_positive_feedback,1
Experience_93,尺寸比例协调,appearance_design_overall_positive_feedback,1
Experience_94,面包车感,appearance_design_overall_positive_feedback,1
Experience_95,浑然一体,appearance_design_overall_positive_feedback,1
Experience_96,精致,appearance_design_overall_positive_feedback,1
Experience_97,流线侧面,appearance_design_overall_positive_feedback,1
Experience_98,运动尾翼,appearance_design_overall_positive_feedback,1
Experience_99,厚重,appearance_design_overall_positive_feedback,1
Experience_100,中规中矩,appearance_design_overall_positive_feedback,1
Experience_101,外造型,appearance_design_overall_positive_feedback,1
Experience_102,线条,appearance_design_overall_positive_feedback,3
Experience_103,外形,appearance_design_overall_positive_feedback,1
Experience_104,整体比例,appearance_design_overall_positive_feedback,1
Experience_105,外观观感,appearance_design_overall_positive_feedback,1
Experience_106,时尚感,appearance_design_overall_positive_feedback,1
Experience_107,SUV造型,appearance_design_overall_positive_feedback,1
Experience_108,发罩分缝形式,appearance_design_overall_positive_feedback,1
Experience_109,车身形态,appearance_design_overall_positive_feedback,1
Experience_110,灯具边界,appearance_design_overall_negative_feedback,1
Experience_111,车尾造型,appearance_design_overall_negative_feedback,1
Experience_112,后尾部,appearance_design_overall_negative_feedback,1
Experience_113,6坐空间,appearance_design_overall_negative_feedback,1
Experience_114,仪表,appearance_design_overall_negative_feedback,1
Experience_115,细节部分,appearance_design_overall_negative_feedback,1
Experience_116,感官品质,appearance_design_overall_negative_feedback,1
Experience_117,外造型微细节,appearance_design_overall_negative_feedback,1
Experience_118,前脸,appearance_design_overall_negative_feedback,3
Experience_119,隐藏式门把手,appearance_design_overall_negative_feedback,1
Experience_120,开门关门声音,appearance_design_overall_negative_feedback,1
Experience_121,车身外钣金件接缝处,appearance_design_overall_negative_feedback,1
Experience_122,工艺管控,appearance_design_overall_negative_feedback,1
Experience_123,侧面设计,appearance_design_overall_negative_feedback,1
Experience_124,前备箱缝隙,appearance_design_overall_negative_feedback,1
Experience_125,MPV设计,appearance_design_overall_negative_feedback,1
Experience_126,车顶两侧摄像头,appearance_design_overall_negative_feedback,1
Experience_127,前脸造型,appearance_design_overall_negative_feedback,1
Experience_128,侧面造型,appearance_design_overall_negative_feedback,1
Experience_129,吸引力,appearance_design_overall_negative_feedback,1
Experience_130,后背鲨鱼鳍,appearance_design_overall_negative_feedback,1
Experience_131,整体美感,appearance_design_overall_negative_feedback,1
Experience_132,尺寸,appearance_design_overall_negative_feedback,1
Experience_133,造型接受度,appearance_design_overall_negative_feedback,1
Experience_134,造型风格,appearance_design_overall_negative_feedback,1
Experience_135,车头,appearance_design_overall_negative_feedback,1
Experience_136,车型,appearance_design_overall_negative_feedback,1
Experience_137,颜色,appearance_design_overall_negative_feedback,1
Experience_138,配置,appearance_design_overall_negative_feedback,1
Experience_139,车高,appearance_design_overall_negative_feedback,1
Experience_140,车宽,appearance_design_overall_negative_feedback,1
Experience_141,设计,appearance_design_overall_negative_feedback,1
Experience_142,尾部设计,appearance_design_overall_negative_feedback,1
Experience_143,前脸设计,appearance_design_overall_negative_feedback,1
Experience_144,尾部,appearance_design_overall_negative_feedback,1
Experience_145,轮辋造型,appearance_design_overall_negative_feedback,1
Experience_146,前后脸造型,appearance_design_overall_negative_feedback,1
Experience_147,豪华感,appearance_design_overall_negative_feedback,2
Experience_148,轮毂,appearance_design_overall_negative_feedback,1
Experience_149,A柱,appearance_design_overall_negative_feedback,1
Experience_150,体型感,appearance_design_overall_negative_feedback,1
Experience_151,后四窗,appearance_design_overall_negative_feedback,1
Experience_152,力量感,appearance_design_overall_negative_feedback,1
Experience_153,亮饰条装饰,appearance_design_overall_negative_feedback,1
Experience_154,高端感,appearance_design_overall_negative_feedback,1
Experience_155,车身臃肿感,appearance_design_overall_negative_feedback,1
Experience_156,发盖分缝设计,appearance_design_overall_negative_feedback,1
Experience_157,大众化,appearance_design_overall_negative_feedback,1
Experience_158,特征,appearance_design_overall_negative_feedback,1
Experience_159,新潮,appearance_design_overall_negative_feedback,1
Experience_160,前脸灯造型,appearance_design_overall_negative_feedback,1
Experience_161,保险杠造型,appearance_design_overall_negative_feedback,1
Experience_162,喜好偏好,appearance_design_overall_negative_feedback,1
Experience_163,眼前一亮,appearance_design_overall_negative_feedback,1
Experience_164,细节制造工艺,appearance_design_overall_negative_feedback,1
Experience_165,造型新意,appearance_design_overall_negative_feedback,1
Experience_166,M9,appearance_design_overall_negative_feedback,1
Experience_167,M8,appearance_design_overall_negative_feedback,1
Experience_168,H型特征,appearance_design_front_side_positive_feedback,1
Experience_169,贯穿灯设计,appearance_design_front_side_positive_feedback,1
Experience_170,主动进气格栅,appearance_design_front_side_positive_feedback,1
Experience_171,侧围水切,appearance_design_front_side_positive_feedback,1
Experience_172,腰线,appearance_design_front_side_positive_feedback,1
Experience_173,俯冲感,appearance_design_front_side_positive_feedback,1
Experience_174,C柱设计,appearance_design_front_side_positive_feedback,1
Experience_175,摄像头,appearance_design_front_side_positive_feedback,1
Experience_176,车标,appearance_design_front_side_positive_feedback,1
Experience_177,贯穿式前大灯,appearance_design_front_side_positive_feedback,1
Experience_178,辨识度,appearance_design_front_side_positive_feedback,1
Experience_179,前脸运动姿态感,appearance_design_front_side_positive_feedback,1
Experience_180,前灯设计,appearance_design_front_side_positive_feedback,1
Experience_181,星环大灯,appearance_design_front_side_positive_feedback,1
Experience_182,鲨鱼前脸,appearance_design_front_side_positive_feedback,1
Experience_183,侧面运动感,appearance_design_front_side_positive_feedback,1
Experience_184,小灯,appearance_design_front_side_positive_feedback,1
Experience_185,灯,appearance_design_front_side_positive_feedback,1
Experience_186,车灯,appearance_design_front_side_positive_feedback,1
Experience_187,前脸,appearance_design_front_side_positive_feedback,4
Experience_188,侧围,appearance_design_front_side_positive_feedback,2
Experience_189,星环灯,appearance_design_front_side_positive_feedback,1
Experience_190,发罩,appearance_design_front_side_positive_feedback,1
Experience_191,大发罩,appearance_design_front_side_positive_feedback,1
Experience_192,车身比例,appearance_design_front_side_positive_feedback,1
Experience_193,姿态,appearance_design_front_side_positive_feedback,1
Experience_194,主动闭合式进气格栅,appearance_design_front_side_positive_feedback,1
Experience_195,灯具,appearance_design_front_side_positive_feedback,1
Experience_196,小鹏系设计语言,appearance_design_front_side_positive_feedback,1
Experience_197,外观,appearance_design_front_side_positive_feedback,2
Experience_198,特点,appearance_design_front_side_positive_feedback,1
Experience_199,大灯设计,appearance_design_front_side_positive_feedback,1
Experience_200,车头高度,appearance_design_front_side_positive_feedback,1
Experience_201,侧面轮廓,appearance_design_front_side_positive_feedback,1
Experience_202,前脸格栅,appearance_design_front_side_positive_feedback,1
Experience_203,悬浮式侧位,appearance_design_front_side_positive_feedback,1
Experience_204,前脸气坝,appearance_design_front_side_positive_feedback,1
Experience_205,前脸设计,appearance_design_front_side_positive_feedback,1
Experience_206,审美观,appearance_design_front_side_positive_feedback,1
Experience_207,主流性,appearance_design_front_side_positive_feedback,1
Experience_208,越野运动感,appearance_design_front_side_positive_feedback,1
Experience_209,耐看性,appearance_design_front_side_positive_feedback,1
Experience_210,东方人审美,appearance_design_front_side_positive_feedback,1
Experience_211,饱满度,appearance_design_front_side_positive_feedback,1
Experience_212,高度,appearance_design_front_side_positive_feedback,1
Experience_213,家族化设计语言,appearance_design_front_side_positive_feedback,1
Experience_214,型面风格,appearance_design_front_side_negative_feedback,1
Experience_215,线条,appearance_design_front_side_negative_feedback,1
Experience_216,车灯,appearance_design_front_side_negative_feedback,1
Experience_217,车标,appearance_design_front_side_negative_feedback,1
Experience_218,摄像头,appearance_design_front_side_negative_feedback,1
Experience_219,缝隙间隙,appearance_design_front_side_negative_feedback,1
Experience_220,享界S9,appearance_design_front_side_negative_feedback,1
Experience_221,风格,appearance_design_front_side_negative_feedback,1
Experience_222,车顶摄像头,appearance_design_front_side_negative_feedback,1
Experience_223,接缝处缝隙,appearance_design_front_side_negative_feedback,1
Experience_224,发罩,appearance_design_front_side_negative_feedback,1
Experience_225,保险杠,appearance_design_front_side_negative_feedback,1
Experience_226,翼子板,appearance_design_front_side_negative_feedback,1
Experience_227,四门焊点,appearance_design_front_side_negative_feedback,1
Experience_228,抽屉式把手,appearance_design_front_side_negative_feedback,1
Experience_229,前脸,appearance_design_front_side_negative_feedback,1
Experience_230,车灯闭环,appearance_design_front_side_negative_feedback,1
Experience_231,门把手,appearance_design_front_side_negative_feedback,1
Experience_232,贯穿式前灯,appearance_design_front_side_negative_feedback,1
Experience_233,外视镜,appearance_design_front_side_negative_feedback,1
Experience_234,前后组合大灯,appearance_design_front_side_negative_feedback,1
Experience_235,前格栅,appearance_design_front_side_negative_feedback,1
Experience_236,车身侧面线条,appearance_design_front_side_negative_feedback,1
Experience_237,简约,appearance_design_paint_color_positive_feedback,1
Experience_238,多种色彩选择,appearance_design_paint_color_positive_feedback,1
Experience_239,高级漆面,appearance_design_paint_color_positive_feedback,1
Experience_240,色彩协调性,appearance_design_paint_color_positive_feedback,1
Experience_241,淡雅,appearance_design_paint_color_positive_feedback,1
Experience_242,年轻,appearance_design_paint_color_positive_feedback,1
Experience_243,大胆配色,appearance_design_paint_color_positive_feedback,1
Experience_244,正统外观颜色,appearance_design_paint_color_positive_feedback,1
Experience_245,保守外观颜色,appearance_design_paint_color_positive_feedback,1
Experience_246,细腻漆面,appearance_design_paint_color_positive_feedback,1
Experience_247,饱和漆面,appearance_design_paint_color_positive_feedback,1
Experience_248,均匀漆面,appearance_design_paint_color_positive_feedback,1
Experience_249,中性颜色,appearance_design_paint_color_positive_feedback,1
Experience_250,不张扬颜色,appearance_design_paint_color_positive_feedback,1
Experience_251,讨喜色泽,appearance_design_paint_color_positive_feedback,1
Experience_252,好看色泽,appearance_design_paint_color_positive_feedback,1
Experience_253,饱满漆面,appearance_design_paint_color_positive_feedback,1
Experience_254,高光泽度,appearance_design_paint_color_positive_feedback,1
Experience_255,硬质漆膜,appearance_design_paint_color_positive_feedback,1
Experience_256,稳重,appearance_design_paint_color_positive_feedback,1
Experience_257,大气,appearance_design_paint_color_positive_feedback,1
Experience_258,低调,appearance_design_paint_color_positive_feedback,1
Experience_259,豪华,appearance_design_paint_color_positive_feedback,1
Experience_260,闪亮车漆,appearance_design_paint_color_positive_feedback,1
Experience_261,高质感,appearance_design_paint_color_positive_feedback,1
Experience_262,非廉价感,appearance_design_paint_color_positive_feedback,1
Experience_263,触感,appearance_design_paint_color_positive_feedback,1
Experience_264,漆面品质,appearance_design_paint_color_positive_feedback,1
Experience_265,漆面,appearance_design_paint_color_positive_feedback,1
Experience_266,车灯,appearance_design_paint_color_positive_feedback,1
Experience_267,科技感,appearance_design_paint_color_positive_feedback,1
Experience_268,高级感,appearance_design_paint_color_positive_feedback,2
Experience_269,颜色,appearance_design_paint_color_positive_feedback,1
Experience_270,漆面色泽,appearance_design_paint_color_positive_feedback,1
Experience_271,橘皮,appearance_design_paint_color_positive_feedback,1
Experience_272,幻影紫,appearance_design_paint_color_positive_feedback,1
Experience_273,内饰,appearance_design_paint_color_positive_feedback,1
Experience_274,车漆,appearance_design_paint_color_positive_feedback,1
Experience_275,黑色,appearance_design_paint_color_positive_feedback,1
Experience_276,亮饰条,appearance_design_paint_color_positive_feedback,1
Experience_277,色差区域,appearance_design_paint_color_positive_feedback,1
Experience_278,车漆质量,appearance_design_paint_color_positive_feedback,1
Experience_279,经济型价位段,appearance_design_paint_color_positive_feedback,1
Experience_280,绿色,appearance_design_paint_color_positive_feedback,1
Experience_281,越野感,appearance_design_paint_color_positive_feedback,1
Experience_282,质感,appearance_design_paint_color_positive_feedback,1
Experience_283,漆面亮度,appearance_design_paint_color_positive_feedback,1
Experience_284,金属漆质感,appearance_design_paint_color_positive_feedback,1
Experience_285,贵价感,appearance_design_paint_color_positive_feedback,1
Experience_286,普通,appearance_design_paint_color_negative_feedback,1
Experience_287,个性色,appearance_design_paint_color_negative_feedback,1
Experience_288,劣势,appearance_design_paint_color_negative_feedback,1
Experience_289,漆面质感,appearance_design_paint_color_negative_feedback,1
Experience_290,手感,appearance_design_paint_color_negative_feedback,1
Experience_291,车漆颜色,appearance_design_paint_color_negative_feedback,1
Experience_292,品质感,appearance_design_paint_color_negative_feedback,1
Experience_293,第一视觉感触,appearance_design_paint_color_negative_feedback,1
Experience_294,黑白银灰颜色,appearance_design_paint_color_negative_feedback,1
Experience_295,单调,appearance_design_paint_color_negative_feedback,1
Experience_296,价格,appearance_design_paint_color_negative_feedback,1
Experience_297,漆面质量,appearance_design_paint_color_negative_feedback,1
Experience_298,不足,appearance_design_paint_color_negative_feedback,1
Experience_299,造型,appearance_design_paint_color_negative_feedback,1
Experience_300,色,appearance_design_paint_color_negative_feedback,1
Experience_301,外观,appearance_design_other_positive_feedback,1
Experience_302,一般人群,appearance_design_other_positive_feedback,1
Experience_303,简约,interior_design_layout_positive_feedback,5
Experience_304,轻薄,interior_design_layout_positive_feedback,1
Experience_305,科技感,interior_design_layout_positive_feedback,4
Experience_306,储物区域分布,interior_design_layout_positive_feedback,1
Experience_307,控制区域分布,interior_design_layout_positive_feedback,1
Experience_308,科学布局,interior_design_layout_positive_feedback,1
Experience_309,简洁,interior_design_layout_positive_feedback,6
Experience_310,装饰,interior_design_layout_positive_feedback,1
Experience_311,包袱面积,interior_design_layout_positive_feedback,1
Experience_312,整体感,interior_design_layout_positive_feedback,1
Experience_313,环抱式设计,interior_design_layout_positive_feedback,1
Experience_314,类翅膀造型,interior_design_layout_positive_feedback,1
Experience_315,中控,interior_design_layout_positive_feedback,1
Experience_316,方向盘,interior_design_layout_positive_feedback,1
Experience_317,6座布局,interior_design_layout_positive_feedback,1
Experience_318,布局合理性,interior_design_layout_positive_feedback,1
Experience_319,整体配色,interior_design_layout_positive_feedback,1
Experience_320,豪华感,interior_design_layout_positive_feedback,3
Experience_321,空间,interior_design_layout_positive_feedback,3
Experience_322,内饰简洁,interior_design_layout_positive_feedback,1
Experience_323,软包处理,interior_design_layout_positive_feedback,1
Experience_324,搪塑处理,interior_design_layout_positive_feedback,1
Experience_325,塑料质感,interior_design_layout_positive_feedback,1
Experience_326,皮质柔软感,interior_design_layout_positive_feedback,1
Experience_327,整体氛围统一,interior_design_layout_positive_feedback,1
Experience_328,仪表台设计,interior_design_layout_positive_feedback,1
Experience_329,磁吸储物,interior_design_layout_positive_feedback,1
Experience_330,新能源风格,interior_design_layout_positive_feedback,1
Experience_331,氛围感,interior_design_layout_positive_feedback,1
Experience_332,整体性,interior_design_layout_positive_feedback,1
Experience_333,氛围灯,interior_design_layout_positive_feedback,3
Experience_334,内饰材料,interior_design_layout_positive_feedback,1
Experience_335,内饰颜色,interior_design_layout_positive_feedback,1
Experience_336,温馨感,interior_design_layout_positive_feedback,2
Experience_337,舒适感,interior_design_layout_positive_feedback,1
Experience_338,空间布局,interior_design_layout_positive_feedback,1
Experience_339,尊贵感,interior_design_layout_positive_feedback,1
Experience_340,后备箱软包,interior_design_layout_positive_feedback,1
Experience_341,IP贯穿屏,interior_design_layout_positive_feedback,1
Experience_342,体验,interior_design_layout_positive_feedback,1
Experience_343,真皮座椅,interior_design_layout_positive_feedback,1
Experience_344,座椅加热,interior_design_layout_positive_feedback,1
Experience_345,电动调节,interior_design_layout_positive_feedback,1
Experience_346,座椅通风,interior_design_layout_positive_feedback,1
Experience_347,十点按摩,interior_design_layout_positive_feedback,1
Experience_348,电动遮阳帘,interior_design_layout_positive_feedback,1
Experience_349,紫外线隔绝,interior_design_layout_positive_feedback,1
Experience_350,压缩机大冰箱,interior_design_layout_positive_feedback,1
Experience_351,全功能方向盘,interior_design_layout_positive_feedback,1
Experience_352,新势力简洁,interior_design_layout_positive_feedback,1
Experience_353,高级感,interior_design_layout_positive_feedback,2
Experience_354,低廉感,interior_design_layout_positive_feedback,1
Experience_355,内饰风格,interior_design_layout_positive_feedback,1
Experience_356,操控,interior_design_layout_positive_feedback,1
Experience_357,低调感,interior_design_layout_positive_feedback,1
Experience_358,浅色设计,interior_design_layout_positive_feedback,1
Experience_359,车内明亮度,interior_design_layout_positive_feedback,1
Experience_360,家用适配性,interior_design_layout_positive_feedback,1
Experience_361,内饰质感,interior_design_layout_positive_feedback,1
Experience_362,第三排座椅舒适性,interior_design_layout_positive_feedback,1
Experience_363,第三排车窗遮阳帘,interior_design_layout_positive_feedback,1
Experience_364,内饰设计风格,interior_design_layout_positive_feedback,1
Experience_365,中控台布局,interior_design_layout_positive_feedback,1
Experience_366,中控显示屏,interior_design_layout_positive_feedback,1
Experience_367,车辆控制功能,interior_design_layout_positive_feedback,1
Experience_368,操作直观性,interior_design_layout_positive_feedback,1
Experience_369,整体风格统一性,interior_design_layout_positive_feedback,1
Experience_370,BOSE音响,interior_design_layout_positive_feedback,1
Experience_371,后排座椅加热,interior_design_layout_positive_feedback,1
Experience_372,屏幕,interior_design_layout_positive_feedback,1
Experience_373,舒适性,interior_design_layout_positive_feedback,1
Experience_374,内饰布置和谐,interior_design_layout_positive_feedback,1
Experience_375,温馨,interior_design_layout_positive_feedback,1
Experience_376,座椅柔软亲肤,interior_design_layout_positive_feedback,1
Experience_377,空间感好,interior_design_layout_positive_feedback,1
Experience_378,中规中矩,interior_design_layout_positive_feedback,1
Experience_379,普通,interior_design_layout_positive_feedback,1
Experience_380,主流设计一致,interior_design_layout_positive_feedback,1
Experience_381,大屏,interior_design_layout_positive_feedback,1
Experience_382,天幕屏,interior_design_layout_positive_feedback,1
Experience_383,空间宽敞,interior_design_layout_positive_feedback,1
Experience_384,不压抑,interior_design_layout_positive_feedback,1
Experience_385,储物空间,interior_design_layout_positive_feedback,1
Experience_386,设计风格,interior_design_layout_positive_feedback,1
Experience_387,座位选择,interior_design_layout_positive_feedback,1
Experience_388,价值感,interior_design_layout_negative_feedback,1
Experience_389,线条流畅度,interior_design_layout_negative_feedback,1
Experience_390,做工,interior_design_layout_negative_feedback,1
Experience_391,简洁性,interior_design_layout_negative_feedback,1
Experience_392,置物便利性,interior_design_layout_negative_feedback,1
Experience_393,内饰精致度,interior_design_layout_negative_feedback,1
Experience_394,开关缝隙,interior_design_layout_negative_feedback,1
Experience_395,储物空间,interior_design_layout_negative_feedback,2
Experience_396,皮质亲肤感,interior_design_layout_negative_feedback,1
Experience_397,仪表台塑料感,interior_design_layout_negative_feedback,1
Experience_398,塑料感,interior_design_layout_negative_feedback,1
Experience_399,按键数量,interior_design_layout_negative_feedback,1
Experience_400,辨识度,interior_design_layout_negative_feedback,1
Experience_401,二排过道,interior_design_layout_negative_feedback,1
Experience_402,质感,interior_design_layout_negative_feedback,1
Experience_403,方向盘形状,interior_design_layout_negative_feedback,1
Experience_404,座椅,interior_design_layout_negative_feedback,2
Experience_405,翻毛皮,interior_design_layout_negative_feedback,1
Experience_406,塑料件,interior_design_layout_negative_feedback,1
Experience_407,板块体验,interior_design_layout_negative_feedback,1
Experience_408,设计,interior_design_layout_negative_feedback,1
Experience_409,空间,interior_design_layout_negative_feedback,2
Experience_410,个性,interior_design_layout_negative_feedback,1
Experience_411,前排座椅调整,interior_design_layout_negative_feedback,1
Experience_412,导轨,interior_design_layout_negative_feedback,1
Experience_413,仪表,interior_design_layout_negative_feedback,1
Experience_414,用料,interior_design_layout_negative_feedback,2
Experience_415,软包区域,interior_design_layout_negative_feedback,1
Experience_416,造型风格,interior_design_layout_negative_feedback,1
Experience_417,副驾前方储物格,interior_design_layout_negative_feedback,1
Experience_418,抽屉,interior_design_layout_negative_feedback,1
Experience_419,前排中间空调出风口,interior_design_layout_negative_feedback,1
Experience_420,30+豪华车型体验,interior_material_workmanship_positive_feedback,1
Experience_421,一键小憩模式,interior_material_workmanship_positive_feedback,1
Experience_422,大床模式,interior_material_workmanship_positive_feedback,1
Experience_423,仪表台表面外观材质,interior_material_workmanship_positive_feedback,1
Experience_424,氛围灯效果,interior_material_workmanship_positive_feedback,1
Experience_425,亲肤感,interior_material_workmanship_positive_feedback,1
Experience_426,化妆镜质感,interior_material_workmanship_positive_feedback,1
Experience_427,化妆镜功能感,interior_material_workmanship_positive_feedback,1
Experience_428,用户使用化妆镜的体验感,interior_material_workmanship_positive_feedback,1
Experience_429,车型定位与用户感受的联系,interior_material_workmanship_positive_feedback,1
Experience_430,座椅舒适性,interior_material_workmanship_positive_feedback,1
Experience_431,软包,interior_material_workmanship_positive_feedback,1
Experience_432,内饰质感,interior_material_workmanship_positive_feedback,2
Experience_433,软质覆盖,interior_material_workmanship_positive_feedback,1
Experience_434,简洁性,interior_material_workmanship_positive_feedback,1
Experience_435,皮质舒适性,interior_material_workmanship_positive_feedback,1
Experience_436,真皮接触面,interior_material_workmanship_positive_feedback,1
Experience_437,用料品质,interior_material_workmanship_positive_feedback,1
Experience_438,地毯用料,interior_material_workmanship_positive_feedback,1
Experience_439,用料水平,interior_material_workmanship_positive_feedback,1
Experience_440,麂皮车顶,interior_material_workmanship_positive_feedback,1
Experience_441,车内整洁度,interior_material_workmanship_positive_feedback,1
Experience_442,真皮舒适性,interior_material_workmanship_positive_feedback,1
Experience_443,座椅材质柔软性,interior_material_workmanship_positive_feedback,1
Experience_444,软包面积,interior_material_workmanship_positive_feedback,1
Experience_445,内饰造型,interior_material_workmanship_positive_feedback,1
Experience_446,内饰材质,interior_material_workmanship_positive_feedback,1
Experience_447,内饰颜色,interior_material_workmanship_positive_feedback,1
Experience_448,仪表集成,interior_material_workmanship_positive_feedback,1
Experience_449,方向盘集成,interior_material_workmanship_positive_feedback,1
Experience_450,平台化设计,interior_material_workmanship_positive_feedback,1
Experience_451,门饰板配合,interior_material_workmanship_positive_feedback,1
Experience_452,仪表板配合,interior_material_workmanship_positive_feedback,1
Experience_453,间隙面差,interior_material_workmanship_positive_feedback,1
Experience_454,颜色,interior_material_workmanship_positive_feedback,1
Experience_455,触感,interior_material_workmanship_positive_feedback,3
Experience_456,气味,interior_material_workmanship_positive_feedback,1
Experience_457,内饰设计,interior_material_workmanship_positive_feedback,1
Experience_458,翻毛皮,interior_material_workmanship_positive_feedback,1
Experience_459,拉手,interior_material_workmanship_positive_feedback,1
Experience_460,化妆镜,interior_material_workmanship_positive_feedback,1
Experience_461,温馨感,interior_material_workmanship_positive_feedback,1
Experience_462,高级感,interior_material_workmanship_positive_feedback,3
Experience_463,门板材料,interior_material_workmanship_positive_feedback,1
