from_id,to_id,to_name,relationship_type,sentiment,source_column
Respondent_9,Feature_27,悬浮式车顶,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_9,Feature_28,尾门小桌板,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_9,Feature_29,涉水深度,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_10,Feature_30,外形,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_59,Feature_30,外形,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_10,Feature_31,线条感,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_13,Feature_273,造型,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_36,Feature_273,造型,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_42,Feature_273,造型,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_16,Feature_33,车身外造型,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_16,Feature_175,车身比例,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_20,Feature_175,车身比例,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_16,Feature_35,线条设计,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_16,Feature_36,车身美学,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_16,Feature_37,时尚,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_16,Feature_38,视觉冲击力,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_20,Feature_39,运动感,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_21,Feature_364,线条,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_58,Feature_364,线条,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_64,Feature_364,线条,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_69,Feature_364,线条,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_22,Feature_41,高头大马,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_22,Feature_42,方方正正,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_23,Feature_43,线条协调,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_23,Feature_44,家族式设计,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_30,Feature_44,家族式设计,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_23,Feature_45,贯穿式灯光设计,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_23,Feature_1731,隐藏式门把手,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_23,Feature_47,D柱角度,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_23,Feature_48,天青色车漆,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_23,Feature_49,黑白双色内饰,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_24,Feature_101,外造型,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_56,Feature_101,外造型,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_25,Feature_51,年轻化,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_26,Feature_1159,高级感,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_65,Feature_1159,高级感,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_26,Feature_53,前卫感,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_27,Feature_54,方盒子,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_28,Feature_55,外观造型,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_28,Feature_274,创新,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_28,Feature_57,一体式鲨鱼形态,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_28,Feature_58,造型同质化,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_30,Feature_59,整体比例,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_63,Feature_59,整体比例,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_30,Feature_60,造型经典,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_30,Feature_61,造型不夸张,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_31,Feature_62,设计简洁流畅,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_31,Feature_63,精致性,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_32,Feature_174,硬朗,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_32,Feature_65,大气,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_48,Feature_65,大气,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_52,Feature_65,大气,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_53,Feature_65,大气,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_55,Feature_65,大气,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_34,Feature_1963,车身,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_35,Feature_493,风格,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_37,Feature_493,风格,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_40,Feature_493,风格,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_42,Feature_493,风格,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_44,Feature_493,风格,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_37,Feature_68,掀背门,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_37,Feature_69,卡钳罩,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_43,Feature_162,灯,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_46,Feature_71,线性,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_46,Feature_505,简约,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_53,Feature_505,简约,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_46,Feature_73,匀称,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_46,Feature_74,爆满,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_49,Feature_75,尺寸紧凑,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_50,Feature_76,外观动感,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_50,Feature_77,轿跑,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_51,Feature_78,整体尺寸比例协调,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_51,Feature_79,面包车感,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_52,Feature_80,浑然一体,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_53,Feature_81,耐看,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_53,Feature_82,精致,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_54,Feature_83,流线侧面,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_54,Feature_84,运动尾翼,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_55,Feature_85,厚重感,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_55,Feature_86,外观中规中矩,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_60,Feature_87,车体格,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_60,Feature_88,长度,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_65,Feature_535,时尚感,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_66,Feature_90,SUV造型,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_68,Feature_91,发罩分缝形式,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_69,Feature_92,车身姿态,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_70,Feature_176,姿态,MENTIONED_FEATURE,positive,appearance_design_overall_positive_feedback
Respondent_0,Feature_179,灯具,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_2,Feature_95,车尾造型,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_3,Feature_96,后尾部,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_7,Feature_97,6坐空间,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_8,Feature_386,仪表,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_9,Feature_99,细节部分,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_9,Feature_100,感官品质,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_10,Feature_101,外造型,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_24,Feature_101,外造型,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_10,Feature_102,微细节,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_13,Feature_210,前脸,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_19,Feature_210,前脸,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_24,Feature_210,前脸,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_37,Feature_210,前脸,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_14,Feature_1731,隐藏式门把手,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_55,Feature_1731,隐藏式门把手,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_16,Feature_105,车身外钣金件接缝处,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_16,Feature_106,工艺管控,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_18,Feature_107,侧面造型,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_19,Feature_1598,前备箱,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_20,Feature_109,MPV设计,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_22,Feature_110,车顶两侧摄像头,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_24,Feature_111,侧面,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_25,Feature_112,后背鲨鱼鳍,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_25,Feature_113,整体美感,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_28,Feature_273,造型,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_70,Feature_273,造型,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_30,Feature_277,车头,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_31,Feature_116,车型,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_31,Feature_1171,颜色,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_31,Feature_1316,配置,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_33,Feature_119,车高,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_33,Feature_120,车宽,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_34,Feature_1101,设计,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_35,Feature_122,尾部设计,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_36,Feature_188,前脸设计,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_39,Feature_124,尾部,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_42,Feature_125,轮辋造型,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_42,Feature_126,轮辋,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_43,Feature_127,前脸造型,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_43,Feature_128,后脸造型,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_44,Feature_986,豪华感,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_46,Feature_130,轮毂,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_46,Feature_1961,A柱,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_48,Feature_132,车身形态,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_49,Feature_133,后四窗,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_50,Feature_134,车身线条,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_50,Feature_135,力量感,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_51,Feature_452,亮饰条,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_51,Feature_137,高端感,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_52,Feature_1963,车身,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_53,Feature_1959,发动机盖,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_53,Feature_140,分缝设计,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_66,Feature_141,前脸灯,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_66,Feature_142,保险杠造型,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_69,Feature_143,细节制造工艺,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_70,Feature_144,M9,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_70,Feature_145,M8,MENTIONED_FEATURE,positive,appearance_design_overall_negative_feedback
Respondent_1,Feature_146,H型,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_2,Feature_147,贯穿灯,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_2,Feature_148,主动进气格栅,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_2,Feature_149,侧围水切,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_2,Feature_150,腰线,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_5,Feature_151,俯冲感,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_5,Feature_152,C柱,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_8,Feature_198,摄像头,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_8,Feature_197,车标,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_12,Feature_155,贯穿式前大灯,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_16,Feature_156,前脸运动姿态,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_17,Feature_214,前灯,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_20,Feature_158,星环大灯,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_20,Feature_159,鲨鱼前脸,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_20,Feature_160,侧面运动感,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_21,Feature_161,小灯,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_22,Feature_162,灯,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_22,Feature_163,星河璀璨,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_25,Feature_196,车灯,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_28,Feature_210,前脸,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_31,Feature_210,前脸,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_46,Feature_210,前脸,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_63,Feature_210,前脸,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_28,Feature_220,侧围,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_37,Feature_220,侧围,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_28,Feature_167,风阻,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_28,Feature_1098,分缝,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_28,Feature_169,星环灯,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_28,Feature_277,车头,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_28,Feature_171,发罩上盖,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_28,Feature_172,一体式设计,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_31,Feature_173,大发罩,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_32,Feature_174,硬朗,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_34,Feature_175,车身比例,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_34,Feature_176,姿态,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_39,Feature_177,主动闭合式进气格栅,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_39,Feature_178,小鹏系设计语言,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_39,Feature_179,灯具,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_41,Feature_180,外观感知品质,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_45,Feature_181,大灯设计,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_45,Feature_182,车头高度,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_45,Feature_1082,外观,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_50,Feature_184,侧面轮廓,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_51,Feature_185,前脸格栅,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_51,Feature_186,悬浮式侧位,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_51,Feature_187,前脸气坝,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_52,Feature_188,前脸设计,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_63,Feature_189,越野运动感,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_65,Feature_190,审美,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_67,Feature_191,饱满度,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_67,Feature_192,高度,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_70,Feature_193,设计语言,MENTIONED_FEATURE,positive,appearance_design_front_side_positive_feedback
Respondent_1,Feature_194,型面风格,MENTIONED_FEATURE,positive,appearance_design_front_side_negative_feedback
Respondent_5,Feature_364,线条,MENTIONED_FEATURE,positive,appearance_design_front_side_negative_feedback
Respondent_8,Feature_196,车灯,MENTIONED_FEATURE,positive,appearance_design_front_side_negative_feedback
Respondent_43,Feature_196,车灯,MENTIONED_FEATURE,positive,appearance_design_front_side_negative_feedback
Respondent_8,Feature_197,车标,MENTIONED_FEATURE,positive,appearance_design_front_side_negative_feedback
Respondent_8,Feature_198,摄像头,MENTIONED_FEATURE,positive,appearance_design_front_side_negative_feedback
Respondent_12,Feature_199,缝隙间隙,MENTIONED_FEATURE,positive,appearance_design_front_side_negative_feedback
Respondent_16,Feature_200,差异化,MENTIONED_FEATURE,positive,appearance_design_front_side_negative_feedback
Respondent_20,Feature_493,风格,MENTIONED_FEATURE,positive,appearance_design_front_side_negative_feedback
Respondent_22,Feature_202,车顶摄像头,MENTIONED_FEATURE,positive,appearance_design_front_side_negative_feedback
Respondent_25,Feature_203,接缝处缝隙,MENTIONED_FEATURE,positive,appearance_design_front_side_negative_feedback
Respondent_28,Feature_204,发罩,MENTIONED_FEATURE,positive,appearance_design_front_side_negative_feedback
Respondent_28,Feature_205,保险杠,MENTIONED_FEATURE,positive,appearance_design_front_side_negative_feedback
Respondent_28,Feature_206,翼子板,MENTIONED_FEATURE,positive,appearance_design_front_side_negative_feedback
Respondent_28,Feature_207,四门焊点,MENTIONED_FEATURE,positive,appearance_design_front_side_negative_feedback
Respondent_31,Feature_208,抽屉式把手,MENTIONED_FEATURE,positive,appearance_design_front_side_negative_feedback
Respondent_31,Feature_209,把手,MENTIONED_FEATURE,positive,appearance_design_front_side_negative_feedback
Respondent_37,Feature_210,前脸,MENTIONED_FEATURE,positive,appearance_design_front_side_negative_feedback
Respondent_70,Feature_210,前脸,MENTIONED_FEATURE,positive,appearance_design_front_side_negative_feedback
Respondent_43,Feature_211,车灯闭环,MENTIONED_FEATURE,positive,appearance_design_front_side_negative_feedback
Respondent_46,Feature_1184,门把手,MENTIONED_FEATURE,positive,appearance_design_front_side_negative_feedback
Respondent_50,Feature_213,贯穿式前灯,MENTIONED_FEATURE,positive,appearance_design_front_side_negative_feedback
Respondent_50,Feature_214,前灯,MENTIONED_FEATURE,positive,appearance_design_front_side_negative_feedback
Respondent_51,Feature_215,外视镜,MENTIONED_FEATURE,positive,appearance_design_front_side_negative_feedback
Respondent_51,Feature_216,前后组合大灯,MENTIONED_FEATURE,positive,appearance_design_front_side_negative_feedback
Respondent_51,Feature_217,前格栅,MENTIONED_FEATURE,positive,appearance_design_front_side_negative_feedback
Respondent_51,Feature_218,镀铬装饰条,MENTIONED_FEATURE,positive,appearance_design_front_side_negative_feedback
Respondent_52,Feature_219,车身侧面线条,MENTIONED_FEATURE,positive,appearance_design_front_side_negative_feedback
Respondent_63,Feature_220,侧围,MENTIONED_FEATURE,positive,appearance_design_front_side_negative_feedback
Respondent_1,Feature_221,车漆,MENTIONED_FEATURE,positive,appearance_design_paint_color_positive_feedback
Respondent_1,Feature_1171,颜色,MENTIONED_FEATURE,positive,appearance_design_paint_color_positive_feedback
Respondent_46,Feature_1171,颜色,MENTIONED_FEATURE,positive,appearance_design_paint_color_positive_feedback
Respondent_65,Feature_1171,颜色,MENTIONED_FEATURE,positive,appearance_design_paint_color_positive_feedback
Respondent_1,Feature_534,简约风格,MENTIONED_FEATURE,positive,appearance_design_paint_color_positive_feedback
Respondent_2,Feature_224,色彩选择,MENTIONED_FEATURE,positive,appearance_design_paint_color_positive_feedback
Respondent_2,Feature_225,漆面,MENTIONED_FEATURE,positive,appearance_design_paint_color_positive_feedback
Respondent_20,Feature_225,漆面,MENTIONED_FEATURE,positive,appearance_design_paint_color_positive_feedback
